1,8
1,7
1,6
2,6
3,6
4,6
5,6
5,7
5,8
5,9
5,10
5,11
5,12
6,12
7,12
7,13
7,14
8,14
9,14
9,13
9,12
10,12
11,12
11,11
11,10
11,9
11,8
10,8
9,8
8,8
7,8
7,7
7,6
8,6
9,6
10,6
11,6
11,5
11,4
10,4
9,4
9,3
9,2
9,1
9,0
10,0
11,0
11,1
11,2
12,2
13,2
13,3
13,4
13,5
13,6
13,7
13,8
13,9
13,10
13,9
13,8
13,7
13,6
13,5
13,4
13,3
13,2
12,2
11,2
11,1
11,0
10,0
9,0
8,0
7,0
7,1
7,2
6,2
5,2
5,3
5,4
4,4
3,4
2,4
1,4
1,3
1,2
2,2
3,2
3,1
3,0
2,0
1,0
