3,14
2,14
1,14
1,13
1,12
1,11
1,10
2,10
3,10
3,11
3,12
4,12
5,12
6,12
7,12
7,13
7,14
8,14
9,14
9,13
9,12
10,12
11,12
12,12
13,12
13,11
13,10
13,9
13,8
13,7
13,6
12,6
11,6
11,7
11,8
11,9
11,10
10,10
9,10
9,9
9,8
9,7
9,6
8,6
7,6
7,5
7,4
6,4
5,4
5,3
5,2
5,1
5,0
6,0
7,0
7,1
7,2
8,2
9,2
9,1
9,0
10,0
11,0
11,1
11,2
11,3
11,4
12,4
13,4
13,3
13,2
13,1
